week,month,year,TEHSILS,TOTAL SPOTS VISITED,TOTAL AREA VISITED,temperature_2m_mean,temperature_2m_max,temperature_2m_min,dew_point_2m_mean,daily_gdd,weekly_gdd,cumulative_gdd,N,P,K,humidity,ph,rainfall,W. FLY (%),JASSID (%),THRIPS (%),M.BUG (%),MITES (%),APHIDS (%),DUSKY COTTON BUG (%),SBW (%),PBW (%),ABW (%),Army Worm (%)
2,10,2022,rojhan,22,69.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,2.0,56.0,52.0,90.45773041,6.012632591,53.65742581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,2022,jhang,20,34.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,97.0,59.0,43.0,84.04403589,6.286500176,271.3586137,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,2022,18-hazari,16,30.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,20.0,85.0,9.0,71.23690851,7.358974541,57.95826144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,2022,a.p. sial,31,87.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,74.0,75.0,205.0,61.88871127,6.313197204,109.3930157,0.0,0.0,0.0,10.32258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,2022,shorkot,33,80.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,113.0,47.0,25.0,67.09608099,6.21084479,98.67527561,0.0,0.0,0.0,18.484848484848484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,2022,t.t. singh,39,59.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,99.0,60.0,19.0,80.11585705,6.235461772,58.37249772,0.0,39.48717948717949,0.0,13.076923076923075,0.0,0.0,52.56410256410257,0.0,6.666666666666667,0.0,0.0
2,10,2022,gojra,35,75.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,34.0,11.0,23.0,51.29043632,7.358974541,74.19664838,0.0,48.85714285714286,0.0,0.0,0.0,0.0,48.85714285714286,0.0,0.0,0.0,0.0
2,10,2022,pir mahal,22,59.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,0.0,21.0,9.0,95.02156793,6.204090835,67.43488235,0.0,0.0,0.0,0.0,0.0,0.0,41.36363636363637,0.0,0.0,0.0,0.0
2,10,2022,faisalabad,12,22.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,97.0,50.0,41.0,80.54498576,7.070959995,260.2634026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,2022,sumundri,44,81.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,40.0,40.0,51.0,94.60761797,6.472774648,195.8645552,0.0,5.227272727272727,0.0,0.0,0.0,0.0,10.227272727272728,0.0,0.0,0.0,0.0
2,10,2022,tandlianwala,58,197.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,26.0,20.0,195.0,71.50905983,6.020947179,76.14153904,0.0,5.862068965517241,0.0,0.0,0.0,0.0,5.862068965517241,0.0,0.0,0.0,0.0
2,10,2022,mianwali,32,168.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,84.0,51.0,35.0,80.64416466,6.043304899,197.9791215,0.0,0.0,0.0,19.6875,0.0,0.0,68.4375,0.0,48.75,0.0,19.6875
2,10,2022,piplan,32,121.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,82.0,30.0,23.0,82.51034633,6.97297656,89.73119396,0.0,0.0,0.0,29.375,0.0,0.0,58.75,0.0,58.75,0.0,9.6875
2,10,2022,isa khel,7,33.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,26.0,57.0,198.0,90.03969587,7.599033472,243.0745066,0.0,0.0,0.0,204.2857142857143,0.0,0.0,408.5714285714286,0.0,408.5714285714286,0.0,204.2857142857143
2,10,2022,bhakkar,32,49.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,40.0,17.0,21.0,84.14668447,5.905494703,74.87445574,19.6875,19.6875,0.0,9.6875,0.0,0.0,9.6875,0.0,117.1875,0.0,0.0
2,10,2022,mankera,17,19.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,110.0,9.0,201.0,86.69133979,6.152906502,176.5268267,34.70588235294118,34.70588235294118,0.0,0.0,0.0,0.0,34.70588235294118,0.0,138.23529411764704,0.0,0.0
2,10,2022,kallor kot,28,105.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,16.0,51.0,85.0,66.60416867,6.101198974,176.8604109,0.0,12.85714285714286,0.0,0.0,0.0,0.0,12.85714285714286,0.0,51.07142857142858,0.0,0.0
2,10,2022,darya khan,20,55.0,28.229704,34.66036,22.924643,16.360653,18.229703903198242,127.6079273223877,643.7383995056152,40.0,44.0,16.0,46.24856523,5.733539807,74.05474936,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,75.0,0.0,0.0
4,4,2023,multan,17,149.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,91.0,53.0,40.0,81.41753846,5.386167788,264.6148697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.70588235294118
4,4,2023,shujabad,11,138.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,89.0,63.0,34.0,91.14723422,6.28236237,107.4721605,0.0,0.0,0.0,0.0,0.0,82.72727272727273,0.0,0.0,0.0,0.0,82.72727272727273
4,4,2023,jalal pur p.w,7,19.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,82.0,74.0,23.0,83.85039964,6.5408208,91.22881052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,khanewal,20,90.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,89.0,54.0,38.0,83.5352163,6.685346424,230.4462359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,jahanian,19,197.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,13.0,77.0,26.0,90.81781439,6.136286518,107.4721605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,kabir wala,13,199.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,1.0,21.0,78.0,23.42829938,6.030447288,74.91506217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,mian channu,23,140.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,63.0,52.0,16.0,15.9362937,5.627186257,160.389421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,vehari,14,41.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,14.0,27.0,47.0,51.33189406,5.584171461,93.62039175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71428571428571
4,4,2023,mailsi,9,54.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,36.0,32.0,17.0,60.1159381,6.770278088,66.83113717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,burewala,9,38.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,3.0,72.0,18.0,90.09448142,5.949949081,95.4262599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,lodhran,49,459.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,68.0,58.0,38.0,83.03322691,6.336253525,221.2091958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,dunya pur,27,294.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,33.0,56.0,26.0,84.62978302,7.641116569,180.716828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,kehror pacca,27,258.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,111.0,16.0,29.0,61.58245338,5.970458434,149.2433497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,sahiwal,27,141.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,78.0,58.0,44.0,80.88684822,5.108681786,284.4364567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703703703703704
4,4,2023,chicha watni,24,175.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,21.0,44.0,42.0,94.88267728,5.543360238,149.2433497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
4,4,2023,pak pattan,8,16.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,101.0,65.0,16.0,83.47038318,5.912289889,119.1709113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.25
4,4,2023,arif wala,12,95.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,108.0,68.0,48.0,23.22323766,5.80766417,155.3851533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,okara,23,44.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,93.0,56.0,36.0,82.05687182,6.98435366,185.2773389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.826086956521735
4,4,2023,renala khurd,23,83.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,59.0,59.0,48.0,85.08640476,5.594240603,91.405983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.826086956521735
4,4,2023,depalpur,11,63.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,104.0,22.0,44.0,95.65754365,6.633864582,44.47427436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.72727272727273
4,4,2023,bahawalpur,41,296.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,38.0,8.0,22.0,99.96906006,6.742490027,104.9116663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,a.p.east,23,113.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,66.0,59.0,44.0,82.34429458,5.811975094,193.7141828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,yazman,15,110.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,29.0,31.0,201.0,49.60384796,7.598729065,64.89517488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,hasilpur,20,225.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,99.0,55.0,18.0,77.32017166,7.976889498,55.50429227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,bahawalnagar,16,91.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,85.0,58.0,41.0,80.31964408,7.038096361,226.6555374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,haroon abad,19,53.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,27.0,74.0,45.0,80.2827185,6.056529526,122.7418744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,fort abbas,17,60.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,31.0,65.0,46.0,90.10522549,5.698371311,218.5241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,minchinabad,7,13.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,36.0,34.0,22.0,80.57226761,6.135996372,173.1686574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,chishtian,19,42.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,72.0,38.0,198.0,54.15319242,6.809593554,42.24783476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,rahim yar khan,12,31.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,19.0,80.0,26.0,54.15319242,7.184398832,166.5712879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,khan pur,13,65.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,113.0,64.0,30.0,91.78336933,6.186814392,26.52364146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,liaquat pur,17,78.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,58.0,69.0,42.0,82.29335466,6.201797639,69.30772897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,sadiqabad,10,36.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,103.0,61.0,197.0,57.27927475,6.977700268,42.83053902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,d.g. khan,8,63.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,63.0,43.0,19.0,55.53128131,6.641906353,90.988051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,taunsa,10,28.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,111.0,66.0,30.0,21.47324158,5.55771171,134.6803969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,kot chutta,14,154.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,31.0,72.0,17.0,60.27766379,6.691268104,51.53848218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,muzaffargarh,13,36.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,95.0,56.0,22.0,68.03209183,5.582178402,44.07843475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,kot addu,27,66.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,32.0,19.0,19.0,18.77621951,6.207600783,120.7435664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,ali pur,17,32.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,24.0,23.0,40.0,86.16063492,6.430139436,34.7426459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,jatoi,18,220.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,108.0,89.0,44.0,87.5267616,6.700337732,83.74879344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,layyah,16,87.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,69.0,37.0,42.0,83.37011772,7.073453503,251.0549998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,chobara,16,30.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,29.0,137.0,42.0,81.54448882,6.207600783,139.2921004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,karor lal esan,15,36.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,5.0,132.0,15.0,60.4989659,6.287380117,205.5463111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,rajanpur,18,88.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,74.0,35.0,40.0,80.15836264,6.980400905,242.8640342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,jampur,16,57.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,36.0,54.0,19.0,54.36976075,7.026795359,108.4758509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,rojhan,16,84.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,1.0,29.0,49.0,82.72828653,6.978400282,42.91292205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,jhang,9,32.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,97.0,59.0,43.0,84.04403589,6.286500176,271.3586137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,18-hazari,6,13.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,105.0,75.0,22.0,90.14732171,7.02777956,95.3713484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,a.p. sial,17,87.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,63.0,11.0,19.0,88.22874955,7.161797643,92.07835761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,shorkot,13,33.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,63.0,71.0,27.0,22.33195853,5.988992796,151.9035477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,t.t. singh,18,54.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,49.0,66.0,9.0,56.32938343,5.603413172,37.54602719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,gojra,17,52.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,0.0,19.0,31.0,19.68538502,6.613341343,71.21006868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,pir mahal,23,54.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,8.0,51.0,25.0,17.58406365,6.711341147,218.2299187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,jaranwala,0,0.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,72.0,35.0,47.0,65.44340921,5.896343436,218.080385,,,,,,,,,,,
4,4,2023,faisalabad,5,15.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,97.0,50.0,41.0,80.54498576,7.070959995,260.2634026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,sumundri,18,25.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,25.0,72.0,49.0,73.62548442,6.387067562,109.9130984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,tandlianwala,37,126.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,68.0,43.0,28.0,92.00687531,6.096838784,78.16077693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,mianwali,11,48.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,84.0,51.0,35.0,80.64416466,6.043304899,197.9791215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,piplan,2,9.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,15.0,37.0,22.0,49.00323081,6.81712422,116.7173125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,isa khel,2,10.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,16.0,70.0,200.0,83.00320459,7.129136941,65.27798457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,bhakkar,9,14.5,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,126.0,140.0,201.0,63.38789228,6.456148474,102.8301942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,mankera,5,7.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,109.0,36.0,198.0,78.45959697,5.842763773,182.2685447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,kallor kot,13,101.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,4.0,66.0,24.0,83.55546146,6.704273839,29.44008034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,2023,darya khan,4,14.0,25.686548,32.724644,19.038929,10.298453,15.686548233032227,109.80583763122559,138.83535194396973,38.0,60.0,34.0,61.74427165,6.271478838,72.17818157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,multan,30,249.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,91.0,53.0,40.0,81.41753846,5.386167788,264.6148697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1,5,2023,shujabad,28,242.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,103.0,47.0,29.0,92.39544055,5.566522896,53.33484977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85714285714286
1,5,2023,jalal pur p.w,21,220.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,3.0,40.0,11.0,92.15595143,5.740764682,91.26056654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,khanewal,27,157.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,89.0,54.0,38.0,83.5352163,6.685346424,230.4462359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703703703703704
1,5,2023,jahanian,19,192.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,4.0,68.0,24.0,91.81183218,6.195152442,66.02765219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,kabir wala,19,90.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,49.0,18.0,20.0,82.54195839,7.651225301,75.57790384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,mian channu,37,169.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,27.0,26.0,35.0,83.85039964,5.669560726,73.58663968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.297297297297297
1,5,2023,vehari,17,46.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,74.0,39.0,36.0,50.52559148,7.778915154,70.68098614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.41176470588236
1,5,2023,mailsi,19,121.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,71.0,123.0,78.0,83.54193816,6.419536555,113.9760462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.89473684210526
1,5,2023,burewala,14,41.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,99.0,6.0,22.0,81.73049149,6.234904253,44.17580911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71428571428571
1,5,2023,lodhran,90,725.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,68.0,58.0,38.0,83.03322691,6.336253525,221.2091958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,dunya pur,52,454.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,10.0,36.0,20.0,83.7287574,7.140437859,73.23573601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,kehror pacca,40,248.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,10.0,144.0,205.0,97.76865458,5.972714857,188.413665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,2023,sahiwal,23,182.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,78.0,58.0,44.0,80.88684822,5.108681786,284.4364567,0.0,0.0,0.0,18.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,18.695652173913043
1,5,2023,chicha watni,33,247.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,31.0,140.0,18.0,49.08864345,6.80163854,152.9801697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.575757575757574
1,5,2023,pak pattan,13,41.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,113.0,120.0,16.0,90.42177379,5.695792761,43.80041104,0.0,59.23076923076923,0.0,0.0,59.23076923076923,0.0,0.0,0.0,0.0,0.0,59.23076923076923
1,5,2023,arif wala,11,36.0,26.264524,33.04607,20.131786,13.463332,16.264524459838867,113.85167121887207,173.20666122436523,37.0,38.0,50.0,79.35898915,6.51075991,87.54004943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
